Age,Gender,Item_Purchased,Category,Season,Payment_Method,Shipping_Type
22,Female,Blouse,Clothing,Spring,Debit Card,2-Day Shipping
51,Female,Boots,Footwear,Fall,Debit Card,Express
22,Female,Hat,Accessories,Winter,Credit Card,Store Pickup
37,Female,Shirt,Clothing,Winter,Bank Transfer,Next Day Air
49,Female,Shorts,Clothing,Fall,PayPal,Next Day Air
61,Female,Handbag,Accessories,Summer,Debit Card,Store Pickup
41,Female,Dress,Clothing,Summer,PayPal,Standard
57,Female,Hat,Accessories,Winter,Bank Transfer,Standard
34,Female,Sweater,Clothing,Spring,Bank Transfer,Express
27,Female,Coat,Outerwear,Fall,Credit Card,Next Day Air
39,Female,Hoodie,Clothing,Summer,Credit Card,Free Shipping
62,Female,Jewelry,Accessories,Winter,PayPal,Standard
34,Female,T-shirt,Clothing,Fall,Debit Card,2-Day Shipping
53,Female,Pants,Clothing,Spring,Venmo,2-Day Shipping
35,Female,Sweater,Clothing,Spring,Venmo,Store Pickup
38,Female,Pants,Clothing,Fall,Credit Card,Free Shipping
32,Female,Socks,Clothing,Summer,Credit Card,Next Day Air
47,Female,Hoodie,Clothing,Fall,Cash,2-Day Shipping
53,Female,Scarf,Accessories,Winter,Credit Card,Free Shipping
60,Female,Dress,Clothing,Fall,PayPal,Next Day Air
31,Female,Sandals,Footwear,Spring,Cash,Store Pickup
44,Female,Dress,Clothing,Winter,Debit Card,Free Shipping
29,Female,Pants,Clothing,Winter,PayPal,Next Day Air
19,Female,Blouse,Clothing,Summer,Bank Transfer,Standard
54,Female,Jeans,Clothing,Winter,Cash,Standard
40,Female,Pants,Clothing,Winter,Debit Card,Standard
39,Female,Sunglasses,Accessories,Fall,Debit Card,Free Shipping
44,Female,Backpack,Accessories,Winter,Venmo,Standard
22,Female,Hoodie,Clothing,Spring,Venmo,2-Day Shipping
30,Female,Boots,Footwear,Summer,Credit Card,Standard
69,Female,Gloves,Accessories,Fall,Cash,2-Day Shipping
28,Female,Blouse,Clothing,Summer,Venmo,Store Pickup
57,Female,Sweater,Clothing,Spring,Venmo,Store Pickup
46,Female,Dress,Clothing,Spring,Bank Transfer,Store Pickup
48,Female,Socks,Clothing,Summer,PayPal,Standard
24,Female,Shirt,Clothing,Summer,PayPal,Next Day Air
50,Female,Sandals,Footwear,Summer,PayPal,Free Shipping
29,Female,Shoes,Footwear,Winter,Venmo,2-Day Shipping
61,Female,Sandals,Footwear,Fall,Credit Card,Store Pickup
34,Female,Gloves,Accessories,Winter,Cash,Express
27,Female,Boots,Footwear,Spring,Venmo,Next Day Air
38,Female,Blouse,Clothing,Fall,Credit Card,2-Day Shipping
25,Female,Sandals,Footwear,Spring,PayPal,Store Pickup
54,Female,Coat,Outerwear,Summer,PayPal,2-Day Shipping
53,Female,Jacket,Outerwear,Summer,Cash,Free Shipping
23,Female,Jewelry,Accessories,Winter,Venmo,Store Pickup
19,Female,Hat,Accessories,Winter,Debit Card,Express
57,Female,Shoes,Footwear,Summer,PayPal,Free Shipping
19,Female,Coat,Outerwear,Winter,Credit Card,Next Day Air
33,Female,Boots,Footwear,Spring,Venmo,Next Day Air
33,Female,Scarf,Accessories,Summer,Venmo,2-Day Shipping
38,Female,Hat,Accessories,Summer,Bank Transfer,Next Day Air
47,Female,Socks,Clothing,Fall,PayPal,2-Day Shipping
39,Female,T-shirt,Clothing,Winter,Bank Transfer,Store Pickup
32,Female,Jewelry,Accessories,Fall,Debit Card,Next Day Air
27,Female,Skirt,Clothing,Winter,Debit Card,Express
67,Female,Socks,Clothing,Winter,Credit Card,Next Day Air
46,Female,Belt,Accessories,Summer,Cash,Express
36,Female,Boots,Footwear,Summer,Credit Card,2-Day Shipping
62,Female,Socks,Clothing,Spring,Cash,Free Shipping
31,Female,Pants,Clothing,Summer,PayPal,2-Day Shipping
68,Female,Socks,Clothing,Summer,Debit Card,2-Day Shipping
57,Female,Belt,Accessories,Winter,Venmo,2-Day Shipping
22,Female,Jacket,Outerwear,Winter,Venmo,2-Day Shipping
26,Female,Shirt,Clothing,Fall,Debit Card,Store Pickup
43,Female,Gloves,Accessories,Summer,Cash,Express
45,Female,Handbag,Accessories,Fall,Credit Card,2-Day Shipping
64,Female,Sweater,Clothing,Fall,Debit Card,Standard
28,Female,Skirt,Clothing,Spring,Venmo,Next Day Air
47,Female,Dress,Clothing,Summer,PayPal,Free Shipping
53,Female,Pants,Clothing,Summer,Cash,2-Day Shipping
42,Female,Hat,Accessories,Fall,Venmo,Standard
51,Female,Boots,Footwear,Spring,Debit Card,2-Day Shipping
62,Female,Sandals,Footwear,Fall,Debit Card,Express
18,Female,Coat,Outerwear,Winter,PayPal,Express
48,Female,Blouse,Clothing,Spring,PayPal,Standard
20,Female,Shorts,Clothing,Spring,PayPal,Store Pickup
32,Female,Blouse,Clothing,Fall,Bank Transfer,Free Shipping
26,Female,Jacket,Outerwear,Spring,Credit Card,Next Day Air
31,Female,Shirt,Clothing,Winter,Venmo,Standard
55,Female,Handbag,Accessories,Fall,Cash,Store Pickup
49,Female,T-shirt,Clothing,Fall,Bank Transfer,Standard
42,Female,Hoodie,Clothing,Fall,Bank Transfer,Express
64,Female,Jewelry,Accessories,Summer,Bank Transfer,Express
68,Female,Jewelry,Accessories,Spring,PayPal,Standard
68,Female,Hoodie,Clothing,Fall,Venmo,Express
41,Female,Scarf,Accessories,Spring,Credit Card,Express
51,Female,Shoes,Footwear,Spring,Venmo,Standard
44,Female,Jeans,Clothing,Spring,Bank Transfer,Standard
27,Female,Jewelry,Accessories,Fall,Debit Card,2-Day Shipping
36,Female,Coat,Outerwear,Winter,Debit Card,Next Day Air
19,Female,Backpack,Accessories,Spring,Bank Transfer,Standard
49,Female,Socks,Clothing,Summer,Debit Card,Standard
18,Female,Scarf,Accessories,Fall,Bank Transfer,Next Day Air
36,Female,Sunglasses,Accessories,Winter,Credit Card,Standard
36,Female,Socks,Clothing,Fall,Bank Transfer,Store Pickup
19,Female,Coat,Outerwear,Summer,Cash,Free Shipping
43,Female,Sandals,Footwear,Spring,Cash,Store Pickup
31,Female,Blouse,Clothing,Summer,Bank Transfer,Free Shipping
63,Female,Dress,Clothing,Spring,Credit Card,Express
41,Female,Pants,Clothing,Winter,PayPal,Store Pickup
48,Female,Sneakers,Footwear,Spring,Debit Card,Express
68,Female,Boots,Footwear,Summer,Credit Card,Free Shipping
53,Female,Handbag,Accessories,Spring,PayPal,Store Pickup
36,Female,Handbag,Accessories,Fall,PayPal,Store Pickup
46,Female,Sweater,Clothing,Summer,PayPal,Standard
21,Female,Sandals,Footwear,Winter,Cash,Free Shipping
52,Female,Socks,Clothing,Summer,Credit Card,Store Pickup
66,Female,Gloves,Accessories,Winter,Venmo,Next Day Air
19,Female,Hoodie,Clothing,Winter,Venmo,Express
44,Female,Dress,Clothing,Fall,Debit Card,Free Shipping
50,Female,Shirt,Clothing,Winter,Debit Card,Standard
51,Female,Shorts,Clothing,Winter,Debit Card,Standard
25,Female,Sandals,Footwear,Fall,Debit Card,Store Pickup
62,Female,Sweater,Clothing,Spring,Cash,Store Pickup
48,Female,Dress,Clothing,Summer,Bank Transfer,2-Day Shipping
62,Female,Boots,Footwear,Spring,Venmo,Store Pickup
22,Female,Pants,Clothing,Winter,Bank Transfer,Express
48,Female,Gloves,Accessories,Fall,PayPal,Standard
48,Female,Pants,Clothing,Winter,Cash,Store Pickup
62,Female,Scarf,Accessories,Winter,Credit Card,Free Shipping
24,Female,Shorts,Clothing,Spring,Debit Card,Free Shipping
39,Female,Shoes,Footwear,Summer,Cash,Free Shipping
35,Female,Handbag,Accessories,Spring,PayPal,Store Pickup
47,Female,Sandals,Footwear,Summer,PayPal,Standard
22,Female,Socks,Clothing,Fall,Bank Transfer,Next Day Air
38,Female,Shirt,Clothing,Fall,Credit Card,Next Day Air
53,Female,Shoes,Footwear,Fall,Bank Transfer,Standard
31,Female,Backpack,Accessories,Fall,Bank Transfer,Next Day Air
31,Female,Shirt,Clothing,Spring,Cash,Free Shipping
65,Female,Handbag,Accessories,Fall,Bank Transfer,Next Day Air
48,Female,Jewelry,Accessories,Winter,Cash,2-Day Shipping
18,Female,Shirt,Clothing,Winter,Venmo,2-Day Shipping
46,Female,Handbag,Accessories,Spring,Bank Transfer,Store Pickup
52,Female,Pants,Clothing,Fall,Venmo,Standard
50,Female,T-shirt,Clothing,Winter,Cash,Next Day Air
49,Female,Sneakers,Footwear,Fall,Credit Card,2-Day Shipping
69,Female,Jewelry,Accessories,Summer,Venmo,2-Day Shipping
36,Female,Shirt,Clothing,Fall,Bank Transfer,Free Shipping
30,Female,Blouse,Clothing,Spring,Bank Transfer,Store Pickup
25,Female,Sneakers,Footwear,Winter,Venmo,Express
19,Female,Dress,Clothing,Winter,PayPal,Next Day Air
34,Female,Boots,Footwear,Summer,Venmo,Free Shipping
29,Female,Skirt,Clothing,Winter,Debit Card,Next Day Air
50,Female,Shirt,Clothing,Spring,Bank Transfer,Standard
31,Female,Shorts,Clothing,Winter,Credit Card,Next Day Air
41,Female,Hat,Accessories,Spring,PayPal,Express
52,Female,Shoes,Footwear,Winter,Credit Card,Store Pickup
27,Female,Pants,Clothing,Spring,Bank Transfer,Store Pickup
49,Female,Backpack,Accessories,Summer,PayPal,Standard
69,Female,Pants,Clothing,Summer,Credit Card,Free Shipping
45,Female,Sunglasses,Accessories,Winter,PayPal,Standard
20,Female,Sweater,Clothing,Spring,PayPal,Express
25,Female,Blouse,Clothing,Spring,Cash,Free Shipping
38,Female,Scarf,Accessories,Summer,Cash,Free Shipping
55,Female,T-shirt,Clothing,Winter,Credit Card,Next Day Air
62,Female,Sunglasses,Accessories,Spring,Bank Transfer,Express
54,Female,Shoes,Footwear,Winter,Credit Card,2-Day Shipping
61,Female,Pants,Clothing,Fall,Credit Card,Standard
50,Female,Sneakers,Footwear,Fall,Venmo,Standard
65,Female,Shoes,Footwear,Fall,Venmo,Express
68,Female,Shorts,Clothing,Summer,Bank Transfer,Express
55,Female,Handbag,Accessories,Spring,Venmo,Express
57,Female,Handbag,Accessories,Spring,Venmo,Standard
56,Female,Shoes,Footwear,Spring,Venmo,Store Pickup
29,Female,Jewelry,Accessories,Spring,Venmo,Express
24,Female,Shorts,Clothing,Spring,Bank Transfer,Free Shipping
59,Female,Blouse,Clothing,Winter,Cash,Next Day Air
62,Female,Coat,Outerwear,Spring,Bank Transfer,Express
58,Female,Hat,Accessories,Winter,Credit Card,Standard
64,Female,Socks,Clothing,Fall,PayPal,2-Day Shipping
48,Female,Sandals,Footwear,Spring,Venmo,2-Day Shipping
60,Female,Scarf,Accessories,Summer,Bank Transfer,Free Shipping
52,Female,Scarf,Accessories,Summer,Debit Card,Standard
63,Female,Blouse,Clothing,Fall,Venmo,Standard
44,Female,T-shirt,Clothing,Summer,Credit Card,2-Day Shipping
63,Female,Shoes,Footwear,Winter,Venmo,Standard
66,Female,Gloves,Accessories,Spring,Credit Card,Store Pickup
22,Female,Sunglasses,Accessories,Winter,Credit Card,Next Day Air
62,Female,Shoes,Footwear,Spring,Cash,Free Shipping
39,Female,Dress,Clothing,Spring,Bank Transfer,Free Shipping
25,Female,Blouse,Clothing,Spring,PayPal,Next Day Air
70,Female,Sweater,Clothing,Fall,Bank Transfer,Express
52,Female,Jacket,Outerwear,Summer,PayPal,Next Day Air
68,Female,Backpack,Accessories,Summer,Credit Card,Standard
18,Female,Shorts,Clothing,Fall,Debit Card,Next Day Air
18,Female,Socks,Clothing,Fall,Cash,Express
63,Female,Sneakers,Footwear,Spring,Cash,Standard
47,Female,Sneakers,Footwear,Winter,PayPal,Free Shipping
43,Female,Blouse,Clothing,Summer,Credit Card,Standard
60,Female,Gloves,Accessories,Summer,PayPal,Free Shipping
49,Female,Handbag,Accessories,Spring,Cash,Store Pickup
28,Female,Jeans,Clothing,Spring,Credit Card,Next Day Air
32,Female,Scarf,Accessories,Summer,Venmo,Next Day Air
29,Female,Sandals,Footwear,Spring,Cash,Next Day Air
35,Female,Sandals,Footwear,Fall,Credit Card,Express
23,Female,Dress,Clothing,Winter,PayPal,Standard
70,Female,Skirt,Clothing,Summer,Cash,Standard
23,Female,Shorts,Clothing,Spring,Bank Transfer,Standard
43,Female,Jeans,Clothing,Fall,Cash,Free Shipping
29,Female,Socks,Clothing,Fall,Cash,Express
61,Female,Coat,Outerwear,Fall,Cash,Express
29,Female,Boots,Footwear,Spring,Cash,Express
66,Female,Belt,Accessories,Winter,PayPal,Standard
46,Female,Shoes,Footwear,Winter,Credit Card,Standard
34,Female,Scarf,Accessories,Fall,Bank Transfer,Standard
51,Female,Blouse,Clothing,Summer,Bank Transfer,2-Day Shipping
26,Female,Dress,Clothing,Fall,Venmo,Next Day Air
23,Female,Shorts,Clothing,Summer,Cash,2-Day Shipping
52,Female,Blouse,Clothing,Summer,Debit Card,Store Pickup
39,Female,Sneakers,Footwear,Fall,Debit Card,Express
39,Female,Gloves,Accessories,Winter,Cash,Standard
33,Female,Hoodie,Clothing,Winter,PayPal,Store Pickup
33,Female,Sweater,Clothing,Summer,Debit Card,Standard
23,Female,Sunglasses,Accessories,Spring,Bank Transfer,2-Day Shipping
31,Female,Belt,Accessories,Spring,Cash,Next Day Air
27,Female,Dress,Clothing,Fall,PayPal,2-Day Shipping
48,Female,Jacket,Outerwear,Winter,Cash,2-Day Shipping
61,Female,Boots,Footwear,Spring,Cash,2-Day Shipping
63,Female,Sandals,Footwear,Spring,Bank Transfer,Next Day Air
19,Female,Scarf,Accessories,Summer,PayPal,2-Day Shipping
21,Female,Blouse,Clothing,Spring,Cash,Store Pickup
28,Female,Hoodie,Clothing,Spring,Bank Transfer,Standard
29,Female,Sunglasses,Accessories,Summer,Cash,Standard
23,Female,Hoodie,Clothing,Spring,Bank Transfer,Store Pickup
37,Female,Scarf,Accessories,Spring,Cash,Express
67,Female,Dress,Clothing,Spring,PayPal,Free Shipping
34,Female,T-shirt,Clothing,Summer,Debit Card,Next Day Air
58,Female,Skirt,Clothing,Summer,Bank Transfer,Store Pickup
45,Female,Jeans,Clothing,Spring,Debit Card,Free Shipping
63,Female,Hoodie,Clothing,Fall,Bank Transfer,Standard
68,Female,Jeans,Clothing,Fall,Venmo,Store Pickup
41,Female,Sandals,Footwear,Fall,Cash,Express
50,Female,Hat,Accessories,Fall,Debit Card,Standard
24,Female,Gloves,Accessories,Fall,Bank Transfer,Next Day Air
21,Female,Socks,Clothing,Summer,Debit Card,2-Day Shipping
18,Female,Jacket,Outerwear,Fall,Credit Card,2-Day Shipping
63,Female,T-shirt,Clothing,Spring,PayPal,Standard
47,Female,Sandals,Footwear,Summer,Credit Card,Standard
58,Female,Hat,Accessories,Fall,Cash,Store Pickup
46,Female,Gloves,Accessories,Spring,Bank Transfer,2-Day Shipping
35,Female,Dress,Clothing,Winter,Bank Transfer,Free Shipping
42,Female,Hoodie,Clothing,Winter,Cash,Store Pickup
48,Female,Belt,Accessories,Fall,Debit Card,Express
28,Female,Gloves,Accessories,Fall,Venmo,2-Day Shipping
44,Female,Scarf,Accessories,Winter,Cash,2-Day Shipping
60,Female,Sandals,Footwear,Summer,Credit Card,Express
38,Female,Sneakers,Footwear,Summer,Venmo,2-Day Shipping
46,Female,Dress,Clothing,Fall,Bank Transfer,Store Pickup
39,Female,Jewelry,Accessories,Winter,Venmo,2-Day Shipping
22,Female,Hat,Accessories,Fall,PayPal,Store Pickup
44,Female,Scarf,Accessories,Winter,Debit Card,Express
69,Female,Blouse,Clothing,Fall,Bank Transfer,Express
39,Female,Belt,Accessories,Winter,Credit Card,Next Day Air
53,Female,Blouse,Clothing,Summer,Cash,Free Shipping
52,Female,T-shirt,Clothing,Summer,Credit Card,Standard
65,Female,Hat,Accessories,Winter,Credit Card,Store Pickup
48,Female,Hat,Accessories,Fall,Debit Card,Store Pickup
27,Female,Sneakers,Footwear,Spring,PayPal,Express
39,Female,Gloves,Accessories,Spring,Venmo,Free Shipping
59,Female,Socks,Clothing,Winter,Bank Transfer,Standard
52,Female,Sandals,Footwear,Fall,Cash,Free Shipping
50,Female,Sandals,Footwear,Summer,PayPal,2-Day Shipping
32,Female,Boots,Footwear,Winter,PayPal,Express
40,Female,Backpack,Accessories,Spring,Credit Card,Express
26,Female,Coat,Outerwear,Summer,Venmo,2-Day Shipping
47,Female,Sunglasses,Accessories,Spring,Credit Card,Next Day Air
51,Female,Jacket,Outerwear,Fall,Debit Card,Free Shipping
47,Female,Dress,Clothing,Summer,Credit Card,Store Pickup
53,Female,Scarf,Accessories,Fall,Bank Transfer,Standard
35,Female,Blouse,Clothing,Winter,Cash,Next Day Air
38,Female,Backpack,Accessories,Summer,Credit Card,Free Shipping
69,Female,Jewelry,Accessories,Spring,Credit Card,2-Day Shipping
47,Female,Shorts,Clothing,Winter,Cash,Store Pickup
31,Female,Skirt,Clothing,Winter,Cash,Free Shipping
68,Female,Skirt,Clothing,Fall,Debit Card,Standard
51,Female,Jeans,Clothing,Summer,Cash,2-Day Shipping
20,Female,Handbag,Accessories,Spring,Bank Transfer,Express
27,Female,Handbag,Accessories,Fall,Venmo,Store Pickup
67,Female,Coat,Outerwear,Spring,Debit Card,Next Day Air
21,Female,Jewelry,Accessories,Winter,Debit Card,Next Day Air
20,Female,Sweater,Clothing,Fall,Venmo,Next Day Air
35,Female,Jacket,Outerwear,Spring,Debit Card,2-Day Shipping
58,Female,Shoes,Footwear,Winter,Bank Transfer,Express
28,Female,T-shirt,Clothing,Fall,Cash,Standard
27,Female,Sandals,Footwear,Fall,Bank Transfer,Store Pickup
19,Female,Shoes,Footwear,Winter,Venmo,2-Day Shipping
63,Female,Sandals,Footwear,Winter,Cash,Next Day Air
69,Female,Shorts,Clothing,Spring,Venmo,Next Day Air
65,Female,Backpack,Accessories,Summer,Cash,Express
63,Female,Jacket,Outerwear,Fall,Cash,Store Pickup
28,Female,Socks,Clothing,Fall,Credit Card,Next Day Air
67,Female,Jewelry,Accessories,Winter,Credit Card,2-Day Shipping
51,Female,Pants,Clothing,Fall,Credit Card,Next Day Air
59,Female,Blouse,Clothing,Summer,PayPal,Store Pickup
25,Female,Socks,Clothing,Fall,Credit Card,Store Pickup
31,Female,Shoes,Footwear,Winter,Cash,Free Shipping
62,Female,Handbag,Accessories,Summer,Bank Transfer,2-Day Shipping
51,Female,Sandals,Footwear,Fall,Venmo,Free Shipping
32,Female,Socks,Clothing,Summer,Debit Card,2-Day Shipping
35,Female,Handbag,Accessories,Winter,Venmo,2-Day Shipping
70,Female,Hat,Accessories,Winter,Cash,Express
19,Female,Jewelry,Accessories,Spring,PayPal,Free Shipping
32,Female,Backpack,Accessories,Fall,Cash,Standard
56,Female,Shirt,Clothing,Fall,Debit Card,Standard
53,Female,Coat,Outerwear,Summer,PayPal,Store Pickup
22,Female,Sunglasses,Accessories,Winter,Venmo,Standard
26,Female,Gloves,Accessories,Fall,PayPal,Next Day Air
42,Female,Shirt,Clothing,Fall,Venmo,Store Pickup
30,Female,Socks,Clothing,Winter,Bank Transfer,Free Shipping
29,Female,Skirt,Clothing,Spring,PayPal,Free Shipping
47,Female,Shorts,Clothing,Summer,PayPal,Standard
59,Female,Sandals,Footwear,Spring,PayPal,Free Shipping
34,Female,Shirt,Clothing,Summer,PayPal,Next Day Air
52,Female,Sunglasses,Accessories,Spring,Venmo,Next Day Air
47,Female,Jewelry,Accessories,Fall,Cash,Standard
24,Female,Blouse,Clothing,Fall,Venmo,Store Pickup
63,Female,Sandals,Footwear,Summer,Credit Card,Next Day Air
59,Female,Coat,Outerwear,Spring,Venmo,Free Shipping
66,Female,Blouse,Clothing,Summer,Debit Card,2-Day Shipping
45,Female,Sweater,Clothing,Winter,Venmo,Express
38,Female,Skirt,Clothing,Fall,Bank Transfer,Standard
63,Female,Blouse,Clothing,Fall,Venmo,Next Day Air
55,Female,Hoodie,Clothing,Winter,PayPal,Standard
25,Female,Skirt,Clothing,Spring,Credit Card,2-Day Shipping
51,Female,Backpack,Accessories,Fall,Cash,Store Pickup
28,Female,Handbag,Accessories,Summer,Credit Card,Store Pickup
46,Female,Sandals,Footwear,Spring,Cash,Store Pickup
58,Female,Shoes,Footwear,Spring,PayPal,Store Pickup
30,Female,Sandals,Footwear,Fall,Bank Transfer,Standard
68,Female,Sunglasses,Accessories,Winter,PayPal,Store Pickup
28,Female,Skirt,Clothing,Summer,PayPal,Free Shipping
26,Female,Sandals,Footwear,Spring,Credit Card,Store Pickup
35,Female,Gloves,Accessories,Fall,Bank Transfer,2-Day Shipping
40,Female,Hoodie,Clothing,Fall,Bank Transfer,Express
31,Female,Socks,Clothing,Fall,Debit Card,Free Shipping
60,Female,Jewelry,Accessories,Summer,PayPal,2-Day Shipping
69,Female,Hat,Accessories,Fall,Cash,Free Shipping
51,Female,Blouse,Clothing,Spring,Venmo,2-Day Shipping
49,Female,Shoes,Footwear,Spring,Cash,Express
18,Female,Hat,Accessories,Winter,Cash,Express
63,Female,Sunglasses,Accessories,Fall,Credit Card,Free Shipping
57,Female,Shirt,Clothing,Fall,Bank Transfer,Next Day Air
45,Female,T-shirt,Clothing,Summer,Venmo,Express
36,Female,Pants,Clothing,Fall,Credit Card,Standard
20,Female,Pants,Clothing,Summer,Cash,Free Shipping
21,Female,Hat,Accessories,Fall,Debit Card,Free Shipping
62,Female,Coat,Outerwear,Fall,Credit Card,Next Day Air
23,Female,Jacket,Outerwear,Fall,PayPal,Standard
26,Female,Sandals,Footwear,Spring,Venmo,Free Shipping
30,Female,Gloves,Accessories,Winter,PayPal,Express
18,Female,Dress,Clothing,Winter,Bank Transfer,Next Day Air
47,Female,Belt,Accessories,Fall,Debit Card,Next Day Air
41,Female,Socks,Clothing,Summer,Credit Card,Next Day Air
62,Female,Jacket,Outerwear,Winter,Credit Card,Standard
28,Female,Boots,Footwear,Spring,Bank Transfer,2-Day Shipping
46,Female,Shirt,Clothing,Summer,Bank Transfer,2-Day Shipping
54,Female,Hat,Accessories,Spring,Credit Card,2-Day Shipping
36,Female,Shoes,Footwear,Spring,PayPal,Free Shipping
25,Female,Socks,Clothing,Fall,Bank Transfer,Next Day Air
38,Female,Hoodie,Clothing,Spring,Venmo,Next Day Air
38,Female,Sandals,Footwear,Spring,Cash,2-Day Shipping
42,Female,Jeans,Clothing,Spring,Cash,Store Pickup
19,Female,Jewelry,Accessories,Winter,Debit Card,Free Shipping
34,Female,Shorts,Clothing,Spring,Credit Card,Free Shipping
38,Female,Sunglasses,Accessories,Fall,Bank Transfer,Free Shipping
42,Female,Pants,Clothing,Summer,Cash,Store Pickup
58,Female,Shirt,Clothing,Spring,Venmo,2-Day Shipping
56,Female,Shirt,Clothing,Fall,Debit Card,Standard
62,Female,Pants,Clothing,Fall,Credit Card,Free Shipping
24,Female,Hoodie,Clothing,Summer,Venmo,Next Day Air
60,Female,Socks,Clothing,Spring,Bank Transfer,Express
53,Female,Coat,Outerwear,Summer,Debit Card,Next Day Air
26,Female,Sweater,Clothing,Spring,Credit Card,Store Pickup
